Product Review ID,Title,rating,detail_review,upvote,downvote
247,Awesome,5,"Display is excellent, performance is excellent , battery is good . Overall a good package realme has packed in this price segment.",19,1
247,Must buy!,5,I AM SO HAPPY THANKS FOR  REALME COMPANY WITH THANKS TO LOT FLIPKART,26,3
247,Brilliant,5,"Really love it...nice performance till date, using it for 7-8 days. Screen looking like AMOLED, Nice video experience, sound quality also good.  Trackpad Touch response excellent. Very minimum booting time. Excellent transfer speed. Fingerprint sensor is excellent. Even camera quality also excellent compared to other brands. Overall experience is awesome. REALME love it.",99,25
247,Brilliant,5,Super 👌,17,2
247,Mind-blowing purchase,5,Has a great look..,12,1
247,Really Nice,4,After using it for 3 days i experienced it's performance is awesome design is awesome built quality is awesome but battery consumption is High not up to mark and display should be Anti glare and I'm tense about it's after sale service and durability.,25,6
248,Classy product,5,Good 😊👍,304,85
248,Very poor,,Not worth for money charging issue performance issue replacement or refund policy is so badREAD MORE,142,38
248,Worth the money,4,The preference of laptop is good but big game show connection error,55,12
248,Slightly disappointed,,This is nice product but at making account in it first time it is difficult I take it at near shop of computer to make account in itREAD MORE,22,3
248,Worth the money,4,Product is ok but can't compare to Windows OS as lot of applications which Windows supports like office 365 is missing here....but as basic purchase we can go head,99,31
248,Worth the money,4,Very good product for children 😃,38,10
248,Good choice,4,"In this money worth it for students who watches online classes,",12,2
248,Awesome,5,Value for money,4,0
248,Best in the market!,5,Good product value for money,4,0
248,Not recommended at all,,Not good product excel and PowerPoint not working and very low quality  product not valuable the price and not return policy so not purchase any oneREAD MORE,16,7
249,Awesome,5,Very Good👍 product..,23,2
249,Fair,3,"The performance ,design and RGB looks cool.. The one and only problem i faced was sometimes when you clicked the power button the laptop doesn't wake up😑 some times I need to tap many times tf😶",17,2
249,Terrific purchase,5,Value for money!,11,1
249,Classy product,5,Used 1 week good so far,10,2
249,Does the job,3,Display isn't good at all kinda average and battery backup without gaming is 6 hrs and quite good Even In gaming sessions it's quite capable and heat deception quite good overall it's a great laptop and doesn't comes with numpad,3,2
249,Terrific purchase,5,Amazing laptop go for it,1,0
250,Wonderful,4,Value of money this laptop performance is worth of this price range overall good product you must buy this product,252,36
250,Highly recommended,5,I'm very happy 😀nice product👍,182,28
250,Worthless,,Plz don't take this product is verry bad loss of money and . I allready return this product but return request cancelled in HP and Flipkart is fraud and don't rest to HP customers.*Over heating in laptop bottom side *Hanging in the process*Camera issue is not clarity*No battery backup there is mention 12 to 13 hour but there is battery backup only  3 hoursREAD MORE,13,0
250,Delightful,4,"Found as it is expected.Working well ,display size enough ,volume sufficient, function smoothly overall value  of money",113,24
250,Classy product,5,Good but display bad,59,9
250,Fabulous!,5,Nyc product,21,2
250,Worst experience ever!,,Totally wasteCheap palstic bulideHeating.... Many bugs..Worst display Speaker quality sooo bad .System very slow performance Bad camera Please don't buy this productREAD MORE,14,1
250,Absolute rubbish!,,This product is very bad this product is not successful heating issue with this productREAD MORE,6,0
250,Did not meet expectations,,System is getting heatREAD MORE,9,0
250,Good quality product,4,Product is good but why these laptop heated fast?,18,2
251,Highly recommended,5,Very good 👍😊,126,7
251,Awesome,5,Excellent product and good quality..,165,24
251,Fabulous!,5,Super handy product,71,10
251,Perfect product!,5,Very good product,94,12
251,Awesome,5,Good,56,8
251,Very Good,4,"Smooth performance, good for daily and casual use.Good for coding and business use.Build quality is not upto the mark, keyboard and trackpad is loosely assembled. Makes sound and feels loose while pressing keyboard.",79,13
251,Excellent,5,Damnnn this product is just amazing. Super smooth and water like display. Loved it.,226,51
251,Simply awesome,5,"Really much good and. Works faster, excellent Display,  multiple apps working very fast. Internet connectivity is good in the low network area…",121,27
251,Worth every penny,5,Nice product and very comfortable 👌,84,19
251,Delightful,4,Very smooth..,15,2
252,Absolute rubbish!,,"Pathetic battery life, drains too fast not even last for 3 hrs on continuous use after full charge.Display is goodPerformance is average Finger print sensor sometimes doesn’t workNot good for value for moneyI don’t recommend this product at all.READ MORE",43,4
252,Must buy!,5,Super excellent build quality,41,6
252,Wonderful,5,Good,22,9
252,Terrific,5,Built quality is excellent. Display is very sharp. 1240P processor is very fast. But battery life is pathetic. A premium laptop should have better battery life. Overall using experience is very good.I have purchased this laptop with 16 GB ram and 512 GB SSD. Windows 11 is just awesome.Laptop looks very premium.,5,1
252,Hated it!,,Battery is very worstREAD MORE,1,0
252,Wonderful,4,finally igot it the another achievement in my life..,5,3
252,Unsatisfactory,,"Getting shock near the touchpad, pathetic battery life, I am too regretting to engage my money. Feeling very bad after investing a huge amount and getting this result.READ MORE",0,0
252,Could be way better,,If you are looking for a longer battery life then this product will not give you a better experience. The better backup is 45 hours or 45 min only.READ MORE,0,0
252,Terrific purchase,5,After using  for a monthDecent laptop for everyday use and for coding and programming Screen is goodKeyboard is goodBattery backup is moderate 2 to 2.5 hrs Without battery backup it is a good laptop,1,0
252,Nice,3,Battery is very weak,0,0
253,Terrific purchase,5,"Ultimate performanceExtremely good thermals (low heating) (GPU temperature was 71C in warzone)I suggest to use external fan beneath this laptop for minimum temperature I actually have 24gb of ram in this laptop(8+16gb sticks)Preferred ram is minimum 16gb for gamingthis laptop feels like Macbook air in terms of windows 11 optimizationSpeaking of gaming just upgrade the ram to 16gb and just update the rtx 3050 drivers to latest and if the game support dlss , turn on dlss balanced (like in...",75,11
253,Highly recommended,5,"Been using this device for a month now and I must say for the price I bought it the performance is too good though battery life is not good hardly 2 hours on full charge Overall laptop performance is good, if you want it for gaming, then however you have to connect to power source for better performance Believe me this device with 16 GB RAM will give you excellent performance for 1080p gaming Without any lag because processor is strong enough to handle tough gamesComes with rtx series car...",57,9
253,Best in the market!,5,"Great value for money product. It got Ryzen7 5000 series and rtx 3050 which is definitely worth it at 65k range (as of 2022 bbd sale).Not great speakers but does the work, has only 120Hz refresh rate screen, also the position of exhaust ducts towards the screen felt pretty odd (seemed like it would melt the screen). Otherwise, it's a great purchase.Also it's highly recommended to upgrade to 16gb ram for even better performance, as i did too.",65,14
253,Awesome,5,Amaaaazing laptop with besttt performance,19,3
253,Terrific purchase,5,"PERFORMANCE IS ENOUGH FOR GAMERS.BUT BATTERY IS NOT TOO GOOD,I GOT THIS IN 59990.VALUE FOR MONEY",7,0
253,Super!,5,"Okay, so I'm using it for the last 7-8 days. Till now no such serious issue. Battery back can be better but as we all know its just 45wh battery so that's expected. Performance wise its smooth. You can see the benchmark score, I have attached the screenshot. I haven't played any games so I can't say much about it. But for content creation purpose I'm using Clip studio paint, animate, premiere pro, krita, photoshop, with graphic pen tablet and I haven't encountered any problems, tasks are supe...",57,21
